System
Level,Log,Time,User,Event
Info,System,2025/09/30 09:36:34,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/29 09:36:34,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/28 09:36:34,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/28 08:03:36,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/28 08:00:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/28 07:51:36,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/28 07:48:36,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/28 07:45:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/27 09:36:34,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/26 09:36:34,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/25 09:36:34,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/25 07:51:07,SYSTEM,Domain [PEGA] is online.
Info,System,2025/09/25 00:21:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/25 00:15:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/25 00:06:36,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/25 00:03:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/24 23:57:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/24 23:51:06,adminpega,Package [Node.js v20] has been successfully updated.
Info,System,2025/09/24 23:51:06,SYSTEM,System successfully started [Synology Office].
Info,System,2025/09/24 23:50:55,SYSTEM,System successfully started [Synology Drive Server].
Info,System,2025/09/24 23:50:52,SYSTEM,[Synology Drive Server] service was started.
Info,System,2025/09/24 23:50:49,SYSTEM,System successfully started [Synology Application Service].
Info,System,2025/09/24 23:50:37,SYSTEM,System successfully started [Node.js v20].
Info,System,2025/09/24 23:50:31,SYSTEM,System successfully stopped [Node.js v20].
Info,System,2025/09/24 23:50:31,SYSTEM,System successfully stopped [Synology Application Service].
Info,System,2025/09/24 23:50:21,SYSTEM,System successfully stopped [Synology Drive Server].
Info,System,2025/09/24 23:50:20,SYSTEM,Domain [PEGA] is offline.
Info,System,2025/09/24 23:50:05,SYSTEM,[Synology Drive Server] service was stopped.
Info,System,2025/09/24 23:50:05,SYSTEM,System successfully stopped [Synology Office].
Info,System,2025/09/24 23:48:42,adminpega,Package [SAN Manager] has been successfully updated.
Info,System,2025/09/24 23:48:42,SYSTEM,System successfully started [Virtual Machine Manager].
Info,System,2025/09/24 23:48:22,SYSTEM,System successfully started [SAN Manager].
Info,System,2025/09/24 23:48:10,SYSTEM,System successfully stopped [SAN Manager].
Info,System,2025/09/24 23:48:06,SYSTEM,System successfully stopped [Virtual Machine Manager].
Info,System,2025/09/24 23:47:32,adminpega,Package [OAuth Service] has been successfully updated.
Info,System,2025/09/24 23:47:32,SYSTEM,System successfully started [OAuth Service].
Info,System,2025/09/24 23:47:28,SYSTEM,System successfully stopped [OAuth Service].
Info,System,2025/09/24 23:45:37,SYSTEM,[Synology Drive Server] service was started.
Info,System,2025/09/24 23:45:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/24 23:45:13,SYSTEM,[Synology Drive Server] service was stopped.
Info,System,2025/09/24 23:45:08,adminpega,Package [Hybrid Share] has been successfully updated.
Info,System,2025/09/24 23:45:08,SYSTEM,System successfully started [Hybrid Share].
Info,System,2025/09/24 23:45:00,SYSTEM,System successfully stopped [Hybrid Share].
Info,System,2025/09/24 23:44:51,adminpega,Package [Active Insight] has been successfully updated.
Info,System,2025/09/24 23:44:51,SYSTEM,System successfully started [Active Insight].
Info,System,2025/09/24 23:44:46,SYSTEM,System successfully started [SupportService].
Info,System,2025/09/24 23:44:43,SYSTEM,System successfully stopped [SupportService].
Info,System,2025/09/24 23:44:18,SYSTEM,System successfully stopped [Active Insight].
Info,System,2025/09/24 23:42:55,adminpega,Package [Synology AI Console] has been successfully updated.
Info,System,2025/09/24 23:42:55,SYSTEM,System successfully started [Synology Office].
Info,System,2025/09/24 23:42:45,SYSTEM,System successfully started [Synology AI Console].
Info,System,2025/09/24 23:42:39,SYSTEM,System successfully stopped [Synology AI Console].
Info,System,2025/09/24 23:42:37,SYSTEM,System successfully stopped [Synology Office].
Info,System,2025/09/24 23:41:19,adminpega,Package [Synology Office] has been successfully updated.
Info,System,2025/09/24 23:41:18,SYSTEM,System successfully started [Synology Office].
Info,System,2025/09/24 23:40:48,SYSTEM,System successfully stopped [Synology Office].
Info,System,2025/09/24 23:21:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/24 23:15:36,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/24 23:09:37,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/24 23:06:36,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/24 09:36:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/23 09:36:34,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/23 08:51:36,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/23 08:48:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/23 08:42:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/23 08:27:37,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/23 08:24:37,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/23 08:23:44,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/23 08:23:42,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/22 09:36:34,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/21 09:36:34,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/20 09:36:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/19 09:36:34,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/18 16:03:37,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/18 16:00:37,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/18 15:57:36,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/18 15:45:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/18 15:39:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/18 15:35:39,adminpega,System successfully enabled WebDAV transfer log by [adminpega] user.
Info,System,2025/09/18 15:35:28,adminpega,System successfully enabled WebDAV HTTPS by [adminpega] user.
Info,System,2025/09/18 15:35:11,adminpega,Package [WebDAV Server] has been successfully installed.
Info,System,2025/09/18 15:35:10,SYSTEM,System successfully started [WebDAV Server].
Info,System,2025/09/18 15:34:15,adminpega,Package [Synology Office] has been successfully updated.
Info,System,2025/09/18 15:34:15,SYSTEM,System successfully started [Synology Office].
Info,System,2025/09/18 15:33:51,SYSTEM,System successfully stopped [Synology Office].
Info,System,2025/09/18 15:33:36,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/18 15:33:13,adminpega,Package [Synology AI Console] has been successfully installed.
Info,System,2025/09/18 15:33:13,SYSTEM,System successfully started [Synology AI Console].
Info,System,2025/09/18 15:31:35,adminpega,Package [Antivirus Essential] has been successfully updated.
Info,System,2025/09/18 15:31:34,SYSTEM,System successfully started [Antivirus Essential].
Info,System,2025/09/18 15:31:23,SYSTEM,System successfully stopped [Antivirus Essential].
Info,System,2025/09/18 15:31:01,SYSTEM,Scheduled Task [ActiveBackup ResourceRecycler] was created.
Info,System,2025/09/18 15:31:01,SYSTEM,Scheduled Task [ActiveBackup check miss scheduled task] was created.
Info,System,2025/09/18 15:31:00,SYSTEM,Scheduled Task [ActiveBackup Retention] was created.
Info,System,2025/09/18 15:30:46,adminpega,Package [Active Backup for Business] has been successfully updated.
Info,System,2025/09/18 15:30:46,SYSTEM,System successfully started [Active Backup for Business].
Info,System,2025/09/18 15:30:10,SYSTEM,System successfully stopped [Active Backup for Business].
Info,System,2025/09/18 11:45:36,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/18 11:39:37,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/18 11:36:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/18 11:30:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/18 11:24:36,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/18 11:21:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/18 11:17:34,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/18 11:17:32,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/18 09:36:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/17 09:36:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/16 09:36:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/15 09:36:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/14 18:21:36,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/14 18:15:38,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/14 18:12:36,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/14 18:00:36,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/14 09:36:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/13 09:36:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/12 09:36:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/11 11:18:36,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/11 11:12:36,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/11 11:03:37,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/11 11:00:37,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/11 10:57:36,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/11 09:36:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/10 09:36:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/09 09:36:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/08 09:36:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/07 09:36:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Error,System,2025/09/06 11:45:07,SYSTEM,Failed to send email. (Error: Server Response Code: 403).
Info,System,2025/09/06 09:36:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/05 09:36:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/05 08:59:45,huynguyen,Delete host IP [113.161.92.1] from Block List.
Info,System,2025/09/04 22:15:36,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/04 22:06:36,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/04 21:57:38,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/04 21:54:36,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/04 09:36:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/03 09:36:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/02 09:36:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/09/01 09:36:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/31 09:36:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/30 09:36:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/29 09:36:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/28 23:24:37,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/28 23:21:36,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/28 22:57:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Warning,System,2025/08/28 16:17:04,SYSTEM,Host [113.161.92.1] was blocked via [DSM].
Info,System,2025/08/28 09:36:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/27 09:36:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/26 09:36:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/25 09:36:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/24 21:06:36,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/24 21:00:36,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/24 09:36:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/23 09:36:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/22 09:36:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/21 16:18:37,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/21 16:15:37,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/21 16:12:36,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/21 16:03:36,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/21 15:57:37,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/21 15:54:36,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/21 15:48:46,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/21 15:48:44,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/21 09:36:34,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/20 09:36:39,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/19 10:30:36,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/19 10:24:37,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/19 10:21:39,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/19 10:18:38,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/19 10:12:36,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/19 10:07:46,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/19 10:07:44,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/19 09:36:34,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/18 20:52:15,adminpega,Package [Cloud Sync] has been successfully uninstalled.
Info,System,2025/08/18 20:52:12,SYSTEM,System successfully stopped [Cloud Sync].
Info,System,2025/08/18 20:52:07,SYSTEM,[Cloud Sync] service was stopped.
Info,System,2025/08/18 20:48:39,adminpega,Package [Cloud Sync] has been successfully installed.
Info,System,2025/08/18 20:48:38,SYSTEM,[Cloud Sync] service was started.
Info,System,2025/08/18 20:48:38,SYSTEM,System successfully started [Cloud Sync].
Info,System,2025/08/18 09:36:34,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/17 14:00:36,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/17 13:51:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/17 13:36:37,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/17 09:36:34,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/16 09:36:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/16 03:51:36,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/16 03:33:36,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/15 11:15:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/15 11:11:57,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/15 11:11:55,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/15 10:03:35,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/15 09:57:36,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/15 09:54:36,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/15 09:51:35,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/15 09:42:36,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/15 09:39:34,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/15 09:37:56,SYSTEM,Domain [PEGA] is online.
Info,System,2025/08/15 09:34:54,SYSTEM,[Synology Drive Server] service was started.
Info,System,2025/08/15 09:34:40,SYSTEM,[Active Backup for Google Workspace] service was started.
Info,System,2025/08/15 09:34:11,SYSTEM,System successfully started [QuickConnect].
Warning,System,2025/08/15 09:34:11,SYSTEM,System booted up from an improper shutdown.
Info,System,2025/08/15 09:32:42,SYSTEM,IP address [169.254.91.170] and subnet mask [255.255.0.0] were assigned to the DHCP client on [ovs_eth2].
Info,System,2025/08/15 09:32:42,SYSTEM,IP address [169.254.27.98] and subnet mask [255.255.0.0] were assigned to the DHCP client on [ovs_eth3].
Info,System,2025/08/15 09:32:32,SYSTEM,System started to boot up.
Info,System,2025/08/15 09:28:14,SYSTEM,[LAN 1 (slave)] link down.
Info,System,2025/08/15 08:45:20,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/14 08:45:20,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/13 08:45:21,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/12 22:18:22,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/12 22:12:23,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/12 22:09:22,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/12 22:03:22,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/12 21:57:23,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/12 21:54:22,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/12 08:45:24,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/11 08:45:21,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/10 08:45:20,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/09 08:45:21,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/08 13:48:23,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/08 13:45:22,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/08 13:33:22,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/08 13:27:22,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/08 13:21:08,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/08 13:21:06,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/08 08:45:20,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/07 08:45:20,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/06 11:36:22,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/06 11:18:23,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/06 11:12:23,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/06 11:09:23,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/06 11:07:00,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/06 11:06:58,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/06 08:45:20,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/05 13:54:21,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/05 13:48:22,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/05 13:45:21,SYSTEM,System successfully registered [113.161.92.1] to [pegaholdings1.synology.me] in DDNS server [Synology].
Info,System,2025/08/05 13:39:22,SYSTEM,System successfully registered [14.161.4.84] to [pegaholdings1.synology.me] in DDNS server [Synology].
